p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.000372930929284	0.540629674150734	0.258	0.204	1	Secretory Mecom+	Rufy1
0.000374065821822	0.405131884197388	0.357	0.3	1	Secretory Mecom+	Dctn4
0.000374596593758	0.988939620455382	0.054	0.029	1	Secretory Mecom+	Zmat1
0.000379578391568	0.438147089265134	0.364	0.309	1	Secretory Mecom+	Plekhb2
0.000380554060541	1.54273440480529	0.017	0.005	1	Secretory Mecom+	Lrrc69
0.000381224250573	1.09804350505059	0.044	0.022	1	Secretory Mecom+	Gm16675
0.000382340509351	0.61255551935348	0.253	0.2	1	Secretory Mecom+	Rars2
0.000382901830141	0.494654052634549	0.201	0.148	1	Secretory Mecom+	Rhov
0.000390841091058	0.539950960896066	0.18	0.132	1	Secretory Mecom+	Rpgrip1l
0.00039788658534	1.08994836352346	0.111	0.073	1	Secretory Mecom+	Gm12703
0.000407990369878	2.18511928271951	0.02	0.007	1	Secretory Mecom+	Nkain2
0.000409333224836	2.47238538347302	0.022	0.008	1	Secretory Mecom+	Mansc4
0.000409807146037	0.686814598244849	0.163	0.118	1	Secretory Mecom+	Akap1
0.000413818387142	0.724538489388113	0.149	0.106	1	Secretory Mecom+	Plxna3
0.000416536951012	0.410164660632321	0.502	0.466	1	Secretory Mecom+	Csnk2a2
0.000419520148185	0.713447098259612	0.178	0.132	1	Secretory Mecom+	Rap1gap
0.000420131137538	0.641597826115479	0.143	0.1	1	Secretory Mecom+	Nup205
0.000422796912214	0.319461683719878	0.567	0.543	1	Secretory Mecom+	Chordc1
0.000422961347767	1.94701335494381	0.012	0.003	1	Secretory Mecom+	Cdr1os
0.000423837406046	0.55545007761218	0.378	0.327	1	Secretory Mecom+	Stx6
0.000431884438673	1.73768705320549	0.013	0.004	1	Secretory Mecom+	L3mbtl4
0.000435567612361	1.78443352946778	0.018	0.006	1	Secretory Mecom+	Iigp1
0.000436216864641	0.607322953889023	0.107	0.07	1	Secretory Mecom+	Pitpnm1
0.000437914034335	3.35589993177097	0.01	0.002	1	Secretory Mecom+	Dusp13
0.000439089853832	0.565039758800868	0.208	0.157	1	Secretory Mecom+	Dvl3
0.000440928750709	0.899394211948366	0.082	0.05	1	Secretory Mecom+	Top3a
0.000446039977232	0.435563055873095	0.393	0.33	1	Secretory Mecom+	Rnf14
0.000446246364676	0.99017506722363	0.076	0.045	1	Secretory Mecom+	Cacnb1
0.000451726651084	1.62810192815991	0.015	0.005	1	Secretory Mecom+	Slc9a5
0.000452444506652	0.463176031211216	0.305	0.247	1	Secretory Mecom+	Rnpc3
0.000455192767145	0.596311762706401	0.173	0.127	1	Secretory Mecom+	Slf1
0.000456704830949	0.912679867730324	0.039	0.018	1	Secretory Mecom+	Ksr1
0.000458082281004	0.920554525714516	0.057	0.031	1	Secretory Mecom+	Map3k8
0.000458091412128	0.499978520803319	0.253	0.2	1	Secretory Mecom+	Naa30
0.000459730059059	1.05425552703132	0.153	0.109	1	Secretory Mecom+	AW011738
0.000466380936831	0.281795704476628	0.609	0.579	1	Secretory Mecom+	Luc7l3
0.000468974226369	0.637778352743773	0.156	0.111	1	Secretory Mecom+	Tspyl2
0.000472931466432	0.579082864363512	0.26	0.207	1	Secretory Mecom+	L1cam
0.000476110711429	0.800012457710562	0.102	0.067	1	Secretory Mecom+	Ccdc77
0.000480266695321	0.869210789535626	0.087	0.054	1	Secretory Mecom+	Tmem104
0.000482281838316	0.566610716220382	0.148	0.104	1	Secretory Mecom+	Prepl
0.000485182719571	0.677283303143907	0.195	0.148	1	Secretory Mecom+	Trmt2b
0.000486819179004	2.41483225432834	0.02	0.007	1	Secretory Mecom+	Gm29055
0.000504511576563	2.68644980615466	0.015	0.005	1	Secretory Mecom+	Lta
0.000504974680562	0.595646845485227	0.156	0.111	1	Secretory Mecom+	Cep295
0.000515725792314	0.367447469726547	0.334	0.276	1	Secretory Mecom+	Plaur
0.000518117740497	1.37765779461491	0.044	0.022	1	Secretory Mecom+	Zfp420
0.00052525232146	0.501321034348268	0.361	0.306	1	Secretory Mecom+	Slc16a7
0.000525571671795	0.673963991073555	0.26	0.209	1	Secretory Mecom+	Zfp53
0.000525767505974	0.554010018922872	0.29	0.238	1	Secretory Mecom+	Btbd10
0.00052908197226	0.763628750679189	0.148	0.104	1	Secretory Mecom+	Slc46a3
0.000529394270421	0.392237816299409	0.438	0.392	1	Secretory Mecom+	Mphosph8
0.000530086711219	1.4417868025637	0.045	0.023	1	Secretory Mecom+	E130317F20Rik
0.000530275358395	1.23520036232525	0.049	0.026	1	Secretory Mecom+	Epm2a
0.000533663367054	0.379113443384971	0.497	0.453	1	Secretory Mecom+	Il13ra1
0.000534204278127	1.23433885993903	0.096	0.062	1	Secretory Mecom+	5730522E02Rik
0.000538272253332	1.40739439574308	0.035	0.017	1	Secretory Mecom+	Lst1
0.000541923110726	1.51700728602878	0.029	0.012	1	Secretory Mecom+	Gm29394
0.000544054669054	0.74678506167405	0.106	0.069	1	Secretory Mecom+	Gm16083
0.000544979785647	2.2321175858765	0.017	0.006	1	Secretory Mecom+	Gm15848
0.000553013675259	0.299942921171196	0.57	0.516	1	Secretory Mecom+	Bod1l
0.000562838117382	1.10413636123838	0.084	0.052	1	Secretory Mecom+	Wdr81
0.000567012602532	0.458704642914649	0.413	0.363	1	Secretory Mecom+	Srsf1
0.000567889510235	0.898402561204372	0.079	0.048	1	Secretory Mecom+	Zdhhc23
0.000568703221537	0.881129186510341	0.096	0.062	1	Secretory Mecom+	2700049A03Rik
0.000569065375434	1.4094978211334	0.029	0.012	1	Secretory Mecom+	Cftr
0.000571662115178	0.830370221897756	0.106	0.07	1	Secretory Mecom+	Fbxo10
0.000571864025904	0.519316702269054	0.183	0.134	1	Secretory Mecom+	Mapk1ip1
0.000572167183138	1.54355223710695	0.017	0.006	1	Secretory Mecom+	Rundc3b
0.000572200462539	0.583047394878331	0.268	0.215	1	Secretory Mecom+	Slc25a12
0.00057489129471	0.435395530405391	0.5	0.463	1	Secretory Mecom+	Sh2d4a
0.000590134231888	0.27041384967059	0.567	0.541	1	Secretory Mecom+	Sod1
0.000591567271066	0.20906684603913	0.773	0.761	1	Secretory Mecom+	Snrnp70
0.000595236653819	0.774039443233364	0.133	0.093	1	Secretory Mecom+	Ttc39c
0.000615772989253	0.530289812553074	0.146	0.102	1	Secretory Mecom+	Six4
0.000621498799827	1.74884882616527	0.023	0.009	1	Secretory Mecom+	Wnt16
0.000623794522477	0.728225016666934	0.06	0.034	1	Secretory Mecom+	Kifc2
0.000624714862524	0.965622762162347	0.307	0.272	1	Secretory Mecom+	Immp2l
0.000625114603047	1.74203691757946	0.023	0.009	1	Secretory Mecom+	Zfp287
0.000628965190549	0.896960304273291	0.015	0.005	1	Secretory Mecom+	Syt7
0.000629653175515	1.3357816336698	0.03	0.013	1	Secretory Mecom+	Abca4
0.000630456811605	2.20470042410515	0.012	0.003	1	Secretory Mecom+	D7Ertd443e
0.000631811797547	0.811461694375045	0.124	0.086	1	Secretory Mecom+	Hdhd5
0.000641513242682	0.518189550671034	0.23	0.177	1	Secretory Mecom+	Slc7a1
0.000643157160637	0.807607388182476	0.126	0.088	1	Secretory Mecom+	Smim3
0.000644186243437	0.74044900574834	0.161	0.118	1	Secretory Mecom+	Nsun6
0.000647717433407	1.84981216885399	0.012	0.003	1	Secretory Mecom+	A830082N09Rik
0.000656306515543	1.13074260620258	0.018	0.007	1	Secretory Mecom+	Gm26982
0.000665394829393	0.683264247763592	0.096	0.061	1	Secretory Mecom+	Setd4
0.000665400342028	0.502307253500405	0.336	0.292	1	Secretory Mecom+	Pinx1
0.000676716297617	0.63668684816856	0.245	0.197	1	Secretory Mecom+	Cep63
0.000677062030264	1.30910637674455	0.04	0.02	1	Secretory Mecom+	Zfp202
0.000687358069473	1.65160924401852	0.023	0.009	1	Secretory Mecom+	Gm36279
0.000697283792099	1.91645241559529	0.018	0.007	1	Secretory Mecom+	Gm50046
0.000699317204327	0.696483642378906	0.171	0.128	1	Secretory Mecom+	Tsc2
0.000703082647232	0.439064399801817	0.327	0.271	1	Secretory Mecom+	Ccz1
0.000706948025276	0.540715310047108	0.326	0.278	1	Secretory Mecom+	Pi4kb
0.000707392656327	1.00580421245882	0.109	0.074	1	Secretory Mecom+	Zfp946
0.000714168207557	0.407513168310694	0.483	0.442	1	Secretory Mecom+	Tmf1
0.000720495307666	0.615105377798669	0.099	0.064	1	Secretory Mecom+	B3glct
0.00072139301354	1.68730171157195	0.042	0.022	1	Secretory Mecom+	Edar
0.000725412846321	2.30726967859774	0.01	0.003	1	Secretory Mecom+	Gm11592
0.000730175461879	0.559191314135216	0.106	0.069	1	Secretory Mecom+	Nek4
0.000733644991287	1.41498637009901	0.018	0.007	1	Secretory Mecom+	Gm35339
0.000736272985541	0.775367472083568	0.119	0.081	1	Secretory Mecom+	D3Ertd751e
0.000738375984193	1.0284092109099	0.05	0.027	1	Secretory Mecom+	Ccdc159
0.000744703254616	0.623574459367311	0.2	0.153	1	Secretory Mecom+	Gtpbp1
0.000750562610484	0.612115830822557	0.133	0.092	1	Secretory Mecom+	Tnfrsf10b
0.000756607997615	0.823594105251	0.087	0.055	1	Secretory Mecom+	Zfp719
0.000756815824872	0.484596717637914	0.21	0.16	1	Secretory Mecom+	Plekha3
0.000760994466883	0.503338789638666	0.255	0.202	1	Secretory Mecom+	Gtpbp2
0.000772749732845	1.666655556938	0.022	0.009	1	Secretory Mecom+	Gm16046
0.000787513578889	0.42518637320229	0.418	0.366	1	Secretory Mecom+	Lars
0.000790126430993	1.81069739339337	0.025	0.011	1	Secretory Mecom+	Gm5431
0.000790607630597	1.15064313275528	0.092	0.06	1	Secretory Mecom+	Abhd18
0.000795411767436	0.966329043710206	0.117	0.081	1	Secretory Mecom+	Alpk1
0.000795424409009	0.333765188653485	0.438	0.387	1	Secretory Mecom+	Gna13
0.000796845595877	0.545984548384072	0.122	0.083	1	Secretory Mecom+	Ikzf3
0.000803184132929	0.567805056724586	0.216	0.168	1	Secretory Mecom+	Lysmd3
0.000803458979609	0.655413887710369	0.275	0.225	1	Secretory Mecom+	Tdg
0.000808984678861	0.907049539606468	0.089	0.057	1	Secretory Mecom+	Zfp839
0.000820525951609	0.505655770812453	0.324	0.273	1	Secretory Mecom+	Mrps9
0.000820637016933	0.434316802093299	0.161	0.115	1	Secretory Mecom+	Zfp317
0.0008243941018	0.439035476369422	0.289	0.232	1	Secretory Mecom+	Dhx40
0.000835829859604	1.92976669915559	0.013	0.004	1	Secretory Mecom+	Rnf157
0.000837316214157	1.92489618556862	0.017	0.006	1	Secretory Mecom+	Pygm
0.000839832500848	1.45303158553169	0.02	0.008	1	Secretory Mecom+	Aspg
0.000847238509578	0.563549622155046	0.193	0.147	1	Secretory Mecom+	Ifnar1
0.000866200638833	0.497944819622519	0.381	0.332	1	Secretory Mecom+	Atad1
0.000882243998405	1.84312351746647	0.023	0.01	1	Secretory Mecom+	Trim15
0.000882844301389	0.687538546643056	0.193	0.145	1	Secretory Mecom+	Orc5
0.000895198702403	1.72455949388363	0.018	0.007	1	Secretory Mecom+	Themis3
0.000912564940014	0.571093182392968	0.146	0.104	1	Secretory Mecom+	C2cd2l
0.00091658785363	1.33765990741159	0.023	0.01	1	Secretory Mecom+	Phf11c
0.000922890249934	0.484270454338934	0.223	0.173	1	Secretory Mecom+	Gramd1a
0.000931487862708	1.654946422517	0.015	0.005	1	Secretory Mecom+	Gm26691
0.000932139197017	1.28603281129452	0.037	0.018	1	Secretory Mecom+	Npr3
0.000935735894729	2.10770432966236	0.017	0.006	1	Secretory Mecom+	Gm47027
0.00094005395771	1.286163946999	0.042	0.022	1	Secretory Mecom+	Angpt1
0.00095360059126	0.341831152088952	0.534	0.496	1	Secretory Mecom+	Csnk1e
0.000956563718198	0.612593006779137	0.116	0.078	1	Secretory Mecom+	Mettl14
0.000978947712183	0.895170533570844	0.054	0.03	1	Secretory Mecom+	Btbd8
0.00098556939527	1.14603434114204	0.089	0.058	1	Secretory Mecom+	Esr1
0.000996973665745	0.751977872554059	0.124	0.087	1	Secretory Mecom+	Rbl1
0.001004079687796	0.803307316787864	0.107	0.073	1	Secretory Mecom+	Nckap5l
0.001018130165213	0.444760652081554	0.307	0.256	1	Secretory Mecom+	Bcl7a
0.001026286635997	1.3339640901623	0.023	0.01	1	Secretory Mecom+	Sardh
0.001049970591146	0.671022953012538	0.146	0.105	1	Secretory Mecom+	Gm7072
0.001058270818152	0.921978144432368	0.049	0.026	1	Secretory Mecom+	Gm11973
0.001067489899657	0.363849199393545	0.482	0.437	1	Secretory Mecom+	Plekhg3
0.001068091481371	0.327323576290098	0.322	0.266	1	Secretory Mecom+	Rnf214
0.001068190460115	0.533489502695815	0.3	0.255	1	Secretory Mecom+	Galk2
0.001073320468585	0.740192351668931	0.168	0.125	1	Secretory Mecom+	Usp28
0.001074616525223	0.813292867995465	0.062	0.036	1	Secretory Mecom+	Camkk1
0.001085994415274	0.363906103215258	0.426	0.378	1	Secretory Mecom+	Atf1
0.001089790139032	0.251664921255856	0.767	0.791	1	Secretory Mecom+	Fam3c
0.001093088127125	1.63546163281076	0.015	0.005	1	Secretory Mecom+	Fgf7
0.00110398113287	0.401978258627616	0.428	0.374	1	Secretory Mecom+	Cdc37l1
0.001108871954927	0.973927699996804	0.097	0.064	1	Secretory Mecom+	Btbd19
0.001110129253191	2.39242699920019	0.012	0.003	1	Secretory Mecom+	Gm34589
0.001115975412789	0.497072586606754	0.305	0.254	1	Secretory Mecom+	Cog4
0.001122853224937	0.718418465121683	0.082	0.052	1	Secretory Mecom+	Gm26652
0.001143594741974	0.565821001597675	0.24	0.193	1	Secretory Mecom+	Prmt3
0.001147325291074	2.02717264914973	0.01	0.003	1	Secretory Mecom+	4930433N12Rik
0.00115267295739	0.474806533059719	0.272	0.22	1	Secretory Mecom+	Slc25a46
0.001157713509828	0.504717916213858	0.258	0.209	1	Secretory Mecom+	Zfp1
0.00117982189412	1.00511481382631	0.065	0.039	1	Secretory Mecom+	Gm14966
0.001182458276177	0.947515425760685	0.023	0.01	1	Secretory Mecom+	Mfsd2a
0.001189735606682	0.511347712132298	0.213	0.167	1	Secretory Mecom+	Tubgcp2
0.001189937572948	0.622540474519846	0.153	0.112	1	Secretory Mecom+	Hif1an
0.001224425110813	0.598375515907544	0.153	0.111	1	Secretory Mecom+	6030458C11Rik
0.001225848556495	0.869542534145414	0.114	0.079	1	Secretory Mecom+	Nsun3
0.001257715526953	1.45465259232916	0.015	0.005	1	Secretory Mecom+	Xylt1
0.001289970698588	0.329508945858073	0.48	0.435	1	Secretory Mecom+	Arf3
0.001291114295143	1.00429279816154	0.154	0.117	1	Secretory Mecom+	Sugct
0.001305565835337	0.427740246929097	0.25	0.197	1	Secretory Mecom+	Ap3m1
0.001321507085562	0.519419130151256	0.181	0.136	1	Secretory Mecom+	Rundc1
0.001333477123	0.376304586677178	0.309	0.252	1	Secretory Mecom+	Senp3
0.001336832229365	0.74026324449076	0.141	0.102	1	Secretory Mecom+	Nsmf
0.001338777062238	0.710531583869661	0.124	0.087	1	Secretory Mecom+	Nup155
0.001343878365548	1.68402063528023	0.012	0.004	1	Secretory Mecom+	Gm1647
0.001347667227749	0.319554514219	0.492	0.462	1	Secretory Mecom+	Dcaf8
0.001348940882017	0.817689392309573	0.045	0.024	1	Secretory Mecom+	Ccnj
0.001349613240406	0.92246314276243	0.099	0.067	1	Secretory Mecom+	Enc1
0.001350940589588	0.348897320218503	0.636	0.608	1	Secretory Mecom+	Ppp1r14c
0.00136490359239	0.856412035181601	0.023	0.01	1	Secretory Mecom+	Kcnk12
0.001371322783268	0.95185713472844	0.047	0.026	1	Secretory Mecom+	Otud7a
0.001382249566776	1.02847758911732	0.027	0.012	1	Secretory Mecom+	Slc26a9
0.001384489530499	0.851886104790809	0.047	0.026	1	Secretory Mecom+	Eif4ebp3
0.001388380050473	0.174881772525841	0.779	0.831	1	Secretory Mecom+	Ftl1
0.001394683337283	2.03213379998926	0.01	0.003	1	Secretory Mecom+	6530403H02Rik
0.001399456866901	0.18771762893872	0.683	0.677	1	Secretory Mecom+	Zfp91
0.001405911601875	1.47884416913267	0.015	0.005	1	Secretory Mecom+	Zfp872
0.001410301074328	1.94523038661615	0.01	0.003	1	Secretory Mecom+	4833419F23Rik
0.001411202681388	1.57988331023136	0.015	0.005	1	Secretory Mecom+	Kcnip4
0.001413795621136	0.371799737727468	0.393	0.343	1	Secretory Mecom+	Rhbdd2
0.001427769159204	0.441897700932413	0.082	0.052	1	Secretory Mecom+	Gm26542
0.001441522184212	0.867474256092082	0.044	0.023	1	Secretory Mecom+	Zfp697
0.00144219622846	1.13614881585458	0.027	0.012	1	Secretory Mecom+	Fat3
0.001443759196151	1.21805596114231	0.042	0.022	1	Secretory Mecom+	Cyp2r1
0.001444833730965	0.851863205162132	0.076	0.047	1	Secretory Mecom+	Adamts15
0.001461704375273	1.29977061243713	0.059	0.035	1	Secretory Mecom+	E330011O21Rik
0.001472826957585	0.843572797956539	0.149	0.11	1	Secretory Mecom+	Ovol1
0.001474154894594	0.577239057451482	0.19	0.145	1	Secretory Mecom+	Nomo1
0.001487333725153	0.992095895942034	0.052	0.03	1	Secretory Mecom+	Akap12
0.001491792753759	0.734173909828224	0.074	0.046	1	Secretory Mecom+	Foxo4
0.001505704252881	0.962433151343237	0.027	0.012	1	Secretory Mecom+	AW046200
0.00151046928702	0.701489774904019	0.128	0.09	1	Secretory Mecom+	Epm2aip1
0.001521281251903	0.473921827648366	0.342	0.29	1	Secretory Mecom+	Pggt1b
0.001531425172126	2.18696133541815	0.015	0.005	1	Secretory Mecom+	Alk
0.001532973022721	2.31327088349857	0.013	0.004	1	Secretory Mecom+	Atxn7l1os1
0.001535303355074	1.73214360530755	0.013	0.004	1	Secretory Mecom+	Myrfl
0.001541533533775	1.91130799987319	0.013	0.004	1	Secretory Mecom+	Ankdd1b
0.001544545080542	0.676211574365209	0.2	0.155	1	Secretory Mecom+	Cyp4f13
0.00155381715931	1.47799678361841	0.017	0.006	1	Secretory Mecom+	Gm19409
0.001558057571979	0.466814658772364	0.282	0.229	1	Secretory Mecom+	Cnot3
0.001560776152151	0.409968643041094	0.488	0.46	1	Secretory Mecom+	Bcl6
0.001570068967408	0.610189401048309	0.084	0.054	1	Secretory Mecom+	Chsy1
0.001574823230098	0.842673120673006	0.094	0.063	1	Secretory Mecom+	Slc22a21
0.001585698350483	1.98124611349569	0.02	0.008	1	Secretory Mecom+	Gm38115
0.001592940380613	1.17939832011746	0.025	0.011	1	Secretory Mecom+	Cmya5
0.001603455669167	1.54645687840036	0.012	0.004	1	Secretory Mecom+	Gm43698
0.001622756426506	1.65065066837354	0.012	0.004	1	Secretory Mecom+	Gm10754
0.001644233974513	0.637160177578806	0.164	0.124	1	Secretory Mecom+	1810019D21Rik
0.001646348354526	1.22989654264936	0.03	0.014	1	Secretory Mecom+	Prdm1
0.001669281646656	0.352169923189005	0.174	0.128	1	Secretory Mecom+	Ap5m1
0.001671498207584	1.03508436621387	0.029	0.013	1	Secretory Mecom+	Hist3h2a
0.001673133971593	0.402063640548017	0.359	0.306	1	Secretory Mecom+	Fmr1
0.001690783957715	0.41311360025466	0.255	0.206	1	Secretory Mecom+	Map2k7
0.001694180493493	0.26490469112679	0.624	0.604	1	Secretory Mecom+	Hnrnpdl
0.001698206581175	0.430545013159454	0.331	0.281	1	Secretory Mecom+	Afg3l2
0.001703858126086	0.350454127198411	0.315	0.26	1	Secretory Mecom+	Usp22
0.001717038285094	2.06797578765051	0.01	0.003	1	Secretory Mecom+	Gm42829
0.001732540298396	2.31188816196818	0.01	0.003	1	Secretory Mecom+	Gm47270
0.001741872427735	0.768519134726316	0.082	0.053	1	Secretory Mecom+	Cep250
0.00174766946459	0.441065837106511	0.379	0.325	1	Secretory Mecom+	Tmem63a
0.001760731792596	1.93088659408595	0.015	0.005	1	Secretory Mecom+	Gm48604
0.001773978333236	0.941277816495195	0.059	0.035	1	Secretory Mecom+	Cntrob
0.001780650093641	0.474649974361604	0.426	0.379	1	Secretory Mecom+	Dnajb4
0.001813684550647	1.51548191775881	0.015	0.005	1	Secretory Mecom+	Amigo3
0.001823039564033	0.52731140284497	0.267	0.22	1	Secretory Mecom+	Cyb5r4
0.00182816073553	0.24999357116753	0.681	0.676	1	Secretory Mecom+	Nkx2-1
0.001839706623207	0.329395392413575	0.126	0.089	1	Secretory Mecom+	Mycbpap
0.00184025306676	1.30430952499795	0.022	0.009	1	Secretory Mecom+	Rhbdl1
0.001858573621013	0.950160882845605	0.042	0.022	1	Secretory Mecom+	Efcab5
0.00188374103859	0.353965757337788	0.488	0.437	1	Secretory Mecom+	Itgb5
0.001888478107358	0.737403129247733	0.178	0.138	1	Secretory Mecom+	Pyroxd1
0.001905216797571	1.15606117923323	0.042	0.022	1	Secretory Mecom+	Gm12216
0.00202360917452	1.69721565644061	0.015	0.005	1	Secretory Mecom+	Hist2h3c2
0.002070244569806	0.610748120617816	0.22	0.177	1	Secretory Mecom+	Zfp692
0.002073798404347	1.77590699504775	0.018	0.007	1	Secretory Mecom+	Tmprss11b
0.002076915413253	0.395303304771574	0.374	0.318	1	Secretory Mecom+	Srrt
0.002078937357524	0.470450798605446	0.309	0.266	1	Secretory Mecom+	Rab11fip2
0.002092997803234	1.83154188058107	0.017	0.006	1	Secretory Mecom+	Gm15884
0.002096725161011	0.699578868994041	0.102	0.07	1	Secretory Mecom+	Polg2
0.002105343577132	0.402689955577593	0.225	0.177	1	Secretory Mecom+	Zc3h7b
0.002106270429211	0.842216934143291	0.055	0.032	1	Secretory Mecom+	Hacd1
0.002175061095004	0.484988539770399	0.248	0.201	1	Secretory Mecom+	Esrp2
0.002186791317253	1.54110117978426	0.02	0.008	1	Secretory Mecom+	A530020G20Rik
0.002192081311828	0.339016901192558	0.383	0.33	1	Secretory Mecom+	Stau1
0.002209622087588	1.63611046616781	0.023	0.01	1	Secretory Mecom+	Trp53cor1
0.002212148977647	0.564502652019096	0.238	0.191	1	Secretory Mecom+	Slc25a33
0.002219719424886	1.77228031093412	0.012	0.004	1	Secretory Mecom+	Sgcz
0.002220630531201	0.990678709829293	0.049	0.028	1	Secretory Mecom+	Msh5
0.002249282512374	0.462529557608673	0.111	0.076	1	Secretory Mecom+	Utp25
0.002269052012947	0.889381621062777	0.096	0.065	1	Secretory Mecom+	Adat1
0.002282991857601	1.34970189251326	0.023	0.01	1	Secretory Mecom+	Arsg
0.002286196048994	1.17173566182889	0.06	0.037	1	Secretory Mecom+	A930001C03Rik
0.002308277792653	0.703755936454795	0.055	0.033	1	Secretory Mecom+	Gm16066
0.002321348127352	0.72038463990519	0.07	0.044	1	Secretory Mecom+	Zfp748
0.002323605454862	0.473300887231207	0.166	0.124	1	Secretory Mecom+	Iqcb1
0.002324260119103	0.390277110660778	0.299	0.248	1	Secretory Mecom+	Sirt1
0.002332843280435	1.40372159416403	0.018	0.007	1	Secretory Mecom+	Fam71d
0.002383913259353	1.57351043982542	0.013	0.005	1	Secretory Mecom+	Npsr1
0.002386771559342	1.56252752016025	0.013	0.005	1	Secretory Mecom+	Fabp12
0.002395973840743	0.414530527575466	0.198	0.152	1	Secretory Mecom+	Elmo2
0.002404245872931	1.17112776149012	0.035	0.018	1	Secretory Mecom+	Wdhd1
0.002409336387557	0.512944661918379	0.342	0.297	1	Secretory Mecom+	Gtf2e2
0.002416935100502	0.703689190039622	0.138	0.101	1	Secretory Mecom+	Pdik1l
0.002467709518864	2.45946600997872	0.01	0.003	1	Secretory Mecom+	4933423P22Rik
0.002481227222439	0.430584624146487	0.349	0.3	1	Secretory Mecom+	Ate1
0.002484919979361	0.43212500368201	0.181	0.137	1	Secretory Mecom+	Atg2a
0.002486814600295	0.236954651914955	0.616	0.598	1	Secretory Mecom+	Vps4b
0.002491458568893	0.73887776778103	0.109	0.077	1	Secretory Mecom+	Cyp4f17
0.002494064914235	0.668803415954173	0.122	0.087	1	Secretory Mecom+	Zfp276
0.002507930935689	0.500682894101586	0.287	0.24	1	Secretory Mecom+	Dera
0.002509791769434	0.645119615751261	0.109	0.076	1	Secretory Mecom+	Prkd3
0.002521374995519	0.635168786263058	0.164	0.125	1	Secretory Mecom+	Tbc1d19
0.002527576532409	1.31917269597302	0.035	0.018	1	Secretory Mecom+	Itpripl1
0.002528434302644	1.80174355611881	0.017	0.006	1	Secretory Mecom+	Hsd17b2
0.002538256564658	0.421929242437062	0.463	0.423	1	Secretory Mecom+	Dram2
0.002551657838246	2.13683317104939	0.012	0.004	1	Secretory Mecom+	Noxred1
0.002562456435869	0.925977873187337	0.062	0.038	1	Secretory Mecom+	Slc25a47
0.002568580242787	2.00300429019971	0.017	0.006	1	Secretory Mecom+	1700034H15Rik
0.002568996163087	0.313347759686383	0.206	0.159	1	Secretory Mecom+	Slc30a4
0.002574436703441	0.513382509450398	0.512	0.498	1	Secretory Mecom+	Vav3
0.002632520835413	0.797867914068166	0.064	0.039	1	Secretory Mecom+	Hist1h2bg
0.002642560387288	1.21938208101529	0.305	0.281	1	Secretory Mecom+	Gna14
0.002653262081194	0.597101620722551	0.111	0.077	1	Secretory Mecom+	Sult1a1
0.002685713910369	1.26034137726387	0.029	0.014	1	Secretory Mecom+	Nod2
0.002692279814422	0.302572883356599	0.433	0.377	1	Secretory Mecom+	Eed
0.002697628241901	0.695710684642882	0.109	0.077	1	Secretory Mecom+	Rfx5
0.002708227962719	0.584714870476895	0.069	0.043	1	Secretory Mecom+	Zfp341
0.002717442524816	0.578944270502943	0.374	0.338	1	Secretory Mecom+	Lama3
0.002739288229946	0.694271455576626	0.099	0.068	1	Secretory Mecom+	Adgrf5
0.002826077200369	0.538789326690639	0.225	0.18	1	Secretory Mecom+	Cdadc1
0.002831162931054	0.404194261888782	0.228	0.18	1	Secretory Mecom+	Clasrp
0.002836001579492	0.321951054800931	0.277	0.228	1	Secretory Mecom+	Scrib
0.002837010980774	0.269738659948948	0.653	0.65	1	Secretory Mecom+	Slc38a2
0.002843883647694	0.439090608744331	0.216	0.169	1	Secretory Mecom+	Ccar2
0.002907525952492	1.85971116345078	0.02	0.009	1	Secretory Mecom+	Eepd1
0.002969867770115	1.69474107117164	0.018	0.008	1	Secretory Mecom+	Cbln3
0.002988413486459	1.79339805377461	0.012	0.004	1	Secretory Mecom+	BC026513
0.003006446757119	0.384190644065895	0.393	0.353	1	Secretory Mecom+	Rfc1
0.003038333346957	0.894500965452083	0.064	0.04	1	Secretory Mecom+	Akap17b
0.003060761823685	1.48736667602634	0.032	0.016	1	Secretory Mecom+	A430027H14Rik
0.003061405621269	0.524401634346456	0.203	0.162	1	Secretory Mecom+	Trip4
0.003061954129125	0.88747690603896	0.067	0.042	1	Secretory Mecom+	Gm5165
0.003120984565336	1.29054025137496	0.027	0.013	1	Secretory Mecom+	Cntnap5b
0.003126788405501	0.55653041302139	0.169	0.13	1	Secretory Mecom+	Ccng2
0.003136674123966	0.369630696865303	0.622	0.629	1	Secretory Mecom+	Gnai1
0.003147735042523	0.410640479446354	0.257	0.209	1	Secretory Mecom+	Brox
0.003167741989303	1.56794646921693	0.032	0.016	1	Secretory Mecom+	F8
0.003184256307188	0.473837174967161	0.122	0.087	1	Secretory Mecom+	2610301B20Rik
0.003193414327871	0.901526282538551	0.076	0.05	1	Secretory Mecom+	Sec14l4
0.003203487715401	1.61399231898158	0.06	0.038	1	Secretory Mecom+	Dscaml1
0.003213394931214	0.446966608598305	0.208	0.166	1	Secretory Mecom+	Slc35g1
0.003253553137943	0.875961392002682	0.111	0.079	1	Secretory Mecom+	Gsdmd
0.003266250301021	0.750011840164025	0.275	0.236	1	Secretory Mecom+	Adk
